Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
21	-4.5837154	1.9535574	-1.0	-11.0	4.5837154	-26.17262	1.6610152	-19.712818	-29.61557	88000	-8.559227e-08	1.0358719	-0.02110636	-0.677125	nan	0.0148931	0.05725	79.0	658.0110070705414
22	-4.571429	1.9010631	-1.0	-11.0	4.571429	-27.025297	1.5866641	-17.983263	-30.17568	92000	4.887581e-09	0.9346215	-0.021581518	-0.6218031	nan	0.014184678	0.061	79.0	690.1807160377502
23	-4.557583	1.8856542	-1.0	-14.0	4.557583	-27.734642	1.578317	-19.12135	-30.888271	96000	6.151199e-08	0.9586735	-0.023071108	-0.63114893	nan	0.015149313	0.07125	67.0	722.9116821289062
24	-4.7526755	1.9568948	-1.0	-13.0	4.7526755	-28.531359	1.6208193	-20.240868	-31.496477	100000	-1.3351441e-08	1.1504939	-0.027952068	-0.7503419	nan	0.015008423	0.06975	79.0	757.193775177002
25	-4.571429	1.8560436	-1.0	-13.0	4.571429	-29.178513	1.6682509	-21.942766	-32.606697	104000	1.1622906e-07	0.9173856	-0.022995926	-0.568398	nan	0.015106483	0.05625	45.0	788.8383543491364
26	-4.5391603	1.9514246	-1.0	-11.0	4.5391603	-29.913944	1.667903	-21.56548	-33.410965	108000	-6.055832e-08	0.8791132	-0.019265443	-0.59659034	nan	0.015045577	0.05075	27.0	821.2480072975159
27	-4.616628	1.9062074	-1.0	-12.0	4.616628	-30.604963	1.5998138	-23.401684	-34.05509	112000	2.2411346e-08	0.768702	-0.018199855	-0.5378592	nan	0.015035742	0.056	49.0	853.2740573883057
28	-4.5237556	1.9398481	-1.0	-11.0	4.5237556	-31.369106	1.5937455	-24.640152	-34.643368	116000	4.7683717e-08	0.9238864	-0.023472274	-0.62628925	nan	0.015037045	0.055	43.0	887.4708180427551
29	-4.6261573	1.8856945	-1.0	-14.0	4.6261573	-32.077393	1.6167253	-23.881119	-35.539524	120000	4.8160555e-08	0.98161364	-0.018011255	-0.619643	nan	0.015077693	0.05625	20.0	920.2488512992859
30	-4.636891	1.8078673	-1.0	-12.0	4.636891	-32.739162	1.58958	-22.529337	-36.334713	124000	3.403425e-08	0.7121124	-0.017527822	-0.5088997	nan	0.015007218	0.05275	71.0	953.325560092926
31	-4.4736843	1.8403927	-1.0	-11.0	4.4736843	-33.355545	1.5431492	-26.294216	-36.924145	128000	9.012222e-08	0.774655	-0.017423883	-0.51710796	nan	0.015166827	0.04025	70.0	987.8349680900574
32	-4.454343	1.8370804	-1.0	-12.0	4.454343	-34.048336	1.5142542	-28.602114	-37.498238	132000	2.3841857e-09	0.755554	-0.0196937	-0.5092367	nan	0.015143245	0.051	54.0	1022.6944591999054
33	-4.55467	1.8591876	-1.0	-12.0	4.55467	-34.841503	1.5156469	-29.517464	-38.106495	136000	2.6226044e-08	0.73173463	-0.016321989	-0.5102389	nan	0.015079824	0.0435	21.0	1055.6842622756958
34	-4.454343	1.8778476	-1.0	-11.0	4.454343	-35.51935	1.5326355	-26.424286	-38.824642	140000	2.9563903e-08	0.6892876	-0.016875742	-0.48452306	nan	0.012610106	0.04	79.0	1091.1106131076813
35	-4.586009	1.8115169	-1.0	-12.0	4.586009	-36.134758	1.5270599	-26.667692	-39.484028	144000	-1.013279e-08	0.654225	-0.016405879	-0.4549272	nan	0.015137804	0.0395	33.0	1122.3272712230682
36	-4.584862	1.8153652	-1.0	-10.0	4.584862	-36.7587	1.527011	-29.58889	-40.106434	148000	5.6266785e-08	0.6025822	-0.01900227	-0.440622	nan	0.015065536	0.04525	75.0	1156.8529760837555
37	-4.436182	1.7802655	-1.0	-13.0	4.436182	-37.449715	1.4604905	-31.835224	-40.693333	152000	1.3279914e-07	0.7077333	-0.018169386	-0.47476956	nan	0.015030999	0.03675	32.0	1190.0374021530151
38	-4.431264	1.8774065	-1.0	-13.0	4.431264	-38.099445	1.4623545	-32.62088	-41.478413	156000	3.4809112e-08	0.7178107	-0.016176758	-0.45769083	nan	0.015169394	0.04875	16.0	1223.4107220172882
39	-4.464286	1.803041	-1.0	-10.0	4.464286	-38.76351	1.4417933	-33.924007	-42.256897	160000	-1.2612342e-07	0.5254376	-0.013379885	-0.38197207	nan	0.01373663	0.034	79.0	1256.098363161087
40	-4.449388	1.8714075	-1.0	-12.0	4.449388	-39.336285	1.4283899	-30.43349	-42.657005	164000	-1.2969971e-07	0.5687351	-0.01686886	-0.4114924	nan	0.013831247	0.0445	79.0	1289.0861330032349
41	-4.641115	1.866666	-1.0	-13.0	4.641115	-39.966232	1.4459908	-34.027943	-43.148617	168000	-1.2969971e-07	0.6722451	-0.018676363	-0.44700068	nan	0.015118145	0.042	55.0	1319.9794340133667
42	-4.4603353	1.7478932	-1.0	-10.0	4.4603353	-40.49171	1.410278	-33.364037	-43.83558	172000	1.2397766e-08	0.48808345	-0.011916554	-0.37559977	nan	0.015098427	0.03725	61.0	1352.8614032268524
43	-4.475924	1.8938022	-1.0	-16.0	4.475924	-41.174156	1.4069449	-35.73372	-44.24462	176000	-8.8214875e-09	0.7505639	-0.015300668	-0.4795468	nan	0.015451315	0.06575	9.0	1384.312448978424
44	-4.482604	1.8393627	-1.0	-10.0	4.482604	-41.84775	1.3615916	-35.925106	-44.98404	180000	-5.984306e-08	0.49845198	-0.013609182	-0.35013187	nan	0.01160926	0.03775	79.0	1417.7524800300598
45	-4.446051	1.860584	-1.0	-12.0	4.446051	-42.448803	1.3349284	-37.546955	-45.464527	184000	-1.8382073e-07	0.54301417	-0.012786514	-0.37612814	nan	0.015023234	0.041	25.0	1449.012521982193
46	-4.531746	1.7694852	-1.0	-12.0	4.531746	-42.987633	1.3575796	-36.14599	-46.072353	188000	4.9591065e-08	0.48746517	-0.012941315	-0.34941632	nan	0.0152670955	0.04625	32.0	1482.866375207901
47	-4.552392	1.8321011	-1.0	-10.0	4.552392	-43.57041	1.3651756	-38.82579	-46.55699	192000	1.0251999e-08	0.5319375	-0.014100309	-0.36934316	nan	0.015169149	0.04025	43.0	1518.64635014534
48	-4.3907795	1.7528032	-1.0	-12.0	4.3907795	-44.15338	1.3053932	-39.317627	-47.14277	196000	4.9352646e-08	0.49715418	-0.015699415	-0.35501713	nan	0.015101318	0.03275	57.0	1551.8942551612854
49	-4.43459	1.8615137	-1.0	-12.0	4.43459	-44.738	1.3194976	-39.395664	-47.712944	200000	3.71933e-08	0.6074587	-0.012864656	-0.391442	nan	0.015210113	0.0525	11.0	1584.3369452953339
50	-4.492135	1.8182733	-1.0	-14.0	4.492135	-45.34665	1.3134948	-40.60824	-48.402714	204000	3.7670137e-08	0.5300703	-0.013768987	-0.33695194	nan	0.015236129	0.0485	20.0	1615.937152147293
51	-4.436182	1.8714458	-1.0	-12.0	4.436182	-45.89597	1.3480524	-39.47032	-48.92929	208000	1.0967255e-07	0.54679424	-0.015817592	-0.3543963	nan	0.01537938	0.04125	15.0	1648.2776761054993
52	-4.596552	1.8536667	-1.0	-15.0	4.596552	-46.48008	1.377363	-41.199394	-49.7297	212000	5.7935715e-08	0.63294667	-0.013188833	-0.38654616	nan	0.01597218	0.0505	8.0	1680.4452469348907
53	-4.488764	1.756013	-1.0	-9.0	4.488764	-46.88449	1.3375906	-42.11574	-50.514538	216000	2.1457673e-08	0.37773544	-0.0075047547	-0.28267634	nan	0.015030186	0.029	57.0	1712.7765381336212
54	-4.3657207	1.7757719	-1.0	-10.0	4.3657207	-47.47836	1.2826308	-42.36667	-50.81299	220000	3.7431718e-08	0.39946112	-0.014121762	-0.28279683	nan	0.010885553	0.03825	79.0	1746.8495931625366
55	-4.4154696	1.7961848	-1.0	-10.0	4.4154696	-47.99354	1.2480904	-43.375183	-51.141335	224000	4.2438508e-08	0.4222503	-0.015063069	-0.31028467	nan	0.015056869	0.04425	54.0	1780.2085959911346
56	-4.452116	1.8843044	-1.0	-10.0	4.452116	-48.57767	1.3015575	-43.742397	-51.58523	228000	-1.1968612e-07	0.42698562	-0.01416394	-0.30744246	nan	0.015093528	0.0375	29.0	1814.040423154831
57	-4.5090294	1.7927078	-1.0	-10.0	4.5090294	-49.046406	1.2777967	-43.108982	-52.141132	232000	2.336502e-08	0.42492577	-0.015557617	-0.30672693	nan	0.015019185	0.04025	72.0	1847.5927801132202
58	-4.5306125	1.8256404	-1.0	-13.0	4.5306125	-49.589153	1.3218999	-44.846745	-52.629974	236000	-1.6212464e-08	0.46922433	-0.013821624	-0.31085145	nan	0.015098845	0.04575	20.0	1879.6051831245422
59	-4.4052863	1.768189	-1.0	-10.0	4.4052863	-50.04486	1.2542424	-44.236526	-53.270203	240000	2.2172928e-08	0.36156842	-0.012146905	-0.26952195	nan	0.015067919	0.0365	73.0	1913.6073942184448
60	-4.4068356	1.804343	-1.0	-11.0	4.4068356	-50.55747	1.2584878	-45.813267	-53.603867	244000	9.441376e-08	0.47464478	-0.018880876	-0.30988938	nan	0.0151344	0.04425	55.0	1947.838210105896
61	-4.494382	1.8452708	-1.0	-14.0	4.494382	-51.180218	1.2732143	-46.19384	-54.20401	248000	-9.775162e-09	0.3766427	-0.01894267	-0.26723582	nan	0.012797391	0.04525	79.0	1985.3258152008057
62	-4.436182	1.8926754	-1.0	-13.0	4.436182	-51.643513	1.3097222	-43.55687	-54.683132	252000	-9.512901e-08	0.44622117	-0.017362805	-0.3016623	nan	0.015254207	0.0485	26.0	2016.6819100379944
63	-4.563927	1.8136406	-1.0	-10.0	4.563927	-52.095978	1.281345	-46.957867	-55.310184	256000	-2.5272369e-08	0.39442956	-0.017942239	-0.27052537	nan	0.015004257	0.04675	74.0	2049.3688871860504
64	-4.5340137	1.8037125	-1.0	-12.0	4.5340137	-52.558403	1.2849408	-47.82816	-55.789684	260000	-1.2397766e-08	0.39232147	-0.008121566	-0.27134156	nan	0.015396646	0.03675	10.0	2080.9504010677338
65	-4.4128036	1.7778411	-1.0	-11.0	4.4128036	-53.062115	1.2047652	-48.325245	-56.099693	264000	7.2956084e-08	0.3621745	-0.013731674	-0.2479882	nan	0.015107901	0.0465	23.0	2112.9399449825287
66	-4.404185	1.8509029	-1.0	-14.0	4.404185	-53.517933	1.1985861	-44.365265	-56.51977	268000	-3.683567e-08	0.4311106	-0.015510051	-0.30896038	nan	0.015154099	0.0395	75.0	2146.0551879405975
67	-4.4593086	1.8345029	-1.0	-11.0	4.4593086	-54.025402	1.202416	-49.210804	-57.000362	272000	-1.859665e-08	0.36289462	-0.015344492	-0.2497417	nan	0.015099074	0.04275	64.0	2178.6535642147064
68	-4.425249	1.8301959	-1.0	-15.0	4.425249	-54.455875	1.1824996	-49.843445	-57.428432	276000	-3.0755995e-08	0.4425586	-0.013175426	-0.29270953	nan	0.0151694305	0.04	11.0	2210.751713991165
69	-4.581422	1.7855881	-1.0	-10.0	4.581422	-54.919506	1.1784009	-50.31624	-58.043594	280000	-8.5830685e-09	0.3082588	-0.013169592	-0.23497313	nan	0.015062605	0.037	32.0	2243.990143060684
70	-4.443333	1.7938507	-1.0	-13.0	4.443333	-55.33473	1.2255609	-50.587463	-58.314045	284000	-6.484986e-08	0.35482875	-0.01771061	-0.24044555	nan	0.015226245	0.04175	32.0	2278.4471900463104
71	-4.4079385	1.7791711	-1.0	-10.0	4.4079385	-55.79921	1.1899533	-50.15947	-58.873554	288000	-4.2438508e-08	0.3402027	-0.013120469	-0.23493586	nan	0.015495098	0.04225	22.0	2312.195436000824
72	-4.455964	1.7975924	-1.0	-10.0	4.455964	-56.320797	1.1341796	-52.413445	-59.253593	292000	-5.376339e-08	0.33678722	-0.013989661	-0.23410425	nan	0.015210572	0.03975	25.0	2346.7603640556335
73	-4.4165745	1.8417957	-1.0	-11.0	4.4165745	-56.753994	1.1301824	-51.83392	-59.62007	296000	2.2649765e-08	0.3111987	-0.016681362	-0.22430065	nan	0.012150136	0.036	79.0	2381.6806032657623
74	-4.571429	1.8609631	-1.0	-14.0	4.571429	-57.13589	1.1031277	-50.410202	-60.053715	300000	-5.8174134e-08	0.36747226	-0.011930448	-0.26039058	nan	0.015074969	0.03825	19.0	2414.1301040649414
75	-4.519774	1.7935554	-1.0	-10.0	4.519774	-57.536335	1.1386272	-52.371067	-60.38663	304000	-4.9591065e-08	0.26324582	-0.015027308	-0.19850156	nan	0.011937267	0.04225	79.0	2447.017986059189
76	-4.4117	1.7634492	-1.0	-10.0	4.4117	-58.03235	1.0816953	-53.901608	-60.683197	308000	-4.220009e-08	0.2843748	-0.015389573	-0.2101236	nan	0.015000149	0.046	54.0	2481.8720440864563
77	-4.368709	1.80285	-1.0	-9.0	4.368709	-58.43331	1.052403	-53.064365	-61.008095	312000	4.482269e-08	0.237943	-0.011249824	-0.17901453	nan	0.014129485	0.0425	79.0	2516.8733072280884
78	-4.544318	1.7914797	-1.0	-10.0	4.544318	-58.89199	1.0695179	-54.071434	-61.347237	316000	-3.6239623e-08	0.30250603	-0.009853363	-0.21679458	nan	0.017486183	0.04025	6.0	2550.12011218071
79	-4.4117	1.8091733	-1.0	-10.0	4.4117	-59.278404	1.0541843	-53.92171	-61.755527	320000	-3.2901763e-08	0.26319814	-0.011743506	-0.20178261	nan	0.015110993	0.04	38.0	2585.196636199951
80	-4.571429	1.8042128	-1.0	-10.0	4.571429	-59.684093	1.0482312	-55.459064	-62.188286	324000	1.9073487e-09	0.23831335	-0.013880034	-0.17755741	nan	0.01503349	0.0395	66.0	2619.696984052658
