Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
61	-7.244565	4.145887	-1.0	-20.0	7.244565	-85.2615	1.0497779	-81.84444	-87.05622	248000	0.20308512	0.47226518	-0.0053869635	-0.21035564	2.0665667	3.1878095	0.9784768	79.0	34482.99785923958
62	-7.6057143	4.0528374	-1.0	-21.0	7.6057143	-85.51938	1.0155389	-82.30099	-87.21025	252000	0.25954613	0.3768254	-0.0047801435	-0.13459162	2.1247542	3.00567	0.9825888	79.0	35068.890681266785
63	-8.228395	4.15632	-1.0	-19.0	8.228395	-85.72623	1.0496563	-82.009415	-87.42818	256000	0.22135606	0.36868992	-0.0017792135	-0.13057554	2.1959848	3.0292583	0.9765702	79.0	35655.14276218414
64	-7.8816566	3.9938066	-1.0	-18.0	7.8816566	-85.80034	1.070935	-82.76969	-87.72994	260000	0.21462648	0.33901492	-0.02398847	-0.13231838	2.1666675	3.2564256	0.9731436	79.0	36240.34845805168
65	-7.5283017	3.9782605	-1.0	-19.0	7.5283017	-85.93242	1.0796154	-83.02332	-87.92762	264000	0.19565827	0.34340715	-0.003088519	-0.1366591	2.1354306	2.9337165	0.97635704	79.0	36826.95816922188
66	-7.7369437	4.0251207	-1.0	-19.0	7.7369437	-86.04788	1.0326625	-83.1081	-88.08647	268000	0.20324774	0.33814856	-0.0066221356	-0.1436016	2.1701772	3.1097286	0.9740931	79.0	37413.05155301094
67	-7.636711	4.06707	-1.0	-20.0	7.636711	-86.212585	0.9841655	-83.48741	-88.176544	272000	0.19399606	0.29830787	-0.001917839	-0.12228465	2.1561406	3.00842	0.97373027	79.0	38000.45284628868
68	-7.823875	4.2051477	-1.0	-20.0	7.823875	-86.43911	0.98401564	-83.724686	-88.26892	276000	0.260821	0.2519762	-0.014508069	-0.09573132	2.148526	2.870543	0.9759449	79.0	38588.77621102333
69	-7.954183	4.073025	-1.0	-19.0	7.954183	-86.51377	0.92527586	-83.935776	-88.25206	280000	0.23350336	0.26789045	-0.023172706	-0.11960249	2.1970072	2.8612542	0.9765392	79.0	39175.37684106827
70	-7.3900185	4.0176845	-1.0	-20.0	7.3900185	-86.63333	0.94918865	-84.058266	-88.34728	284000	0.22083409	0.28356168	-0.030020237	-0.107266605	2.1970913	2.9474506	0.9763387	79.0	39763.15337514877
71	-7.7553396	4.3401875	-1.0	-21.0	7.7553396	-86.87719	0.8825367	-84.334724	-88.42583	288000	0.22568138	0.3561059	-0.02041994	-0.15387024	2.213739	3.028717	0.9753398	79.0	40349.5073223114
72	-7.8796844	4.031841	-1.0	-20.0	7.8796844	-87.12149	0.8710846	-84.56165	-88.58154	292000	0.3900717	0.26432392	-0.020955473	-0.10241245	2.1804152	2.8160572	0.9744012	79.0	40935.57419395447
73	-8.138776	4.189044	-1.0	-20.0	8.138776	-87.32342	0.9168754	-84.653366	-88.85239	296000	0.21947941	0.27637193	-0.0067155063	-0.10277937	2.193308	2.949216	0.9769546	79.0	41520.827052116394
74	-7.675624	3.9038787	-1.0	-18.0	7.675624	-87.409676	0.89984614	-84.805824	-89.02619	300000	0.18845545	0.22392373	-0.0032934844	-0.080381945	2.150656	2.943014	0.9695222	79.0	42109.07460999489
75	-7.7801557	4.0339413	-1.0	-19.0	7.7801557	-87.497314	0.8708165	-85.03202	-89.18642	304000	0.20637727	0.21088798	-0.0121824145	-0.07670152	2.1582608	2.9492457	0.9760851	79.0	42694.999969005585
76	-7.9089108	4.22576	-1.0	-21.0	7.9089108	-87.65194	0.8301556	-85.24333	-89.20165	308000	0.22364146	0.2599822	-0.00615789	-0.105223686	2.1705546	2.938444	0.9771262	79.0	43287.50782394409
77	-7.9166665	4.257696	-1.0	-20.0	7.9166665	-87.8523	0.8985085	-85.32444	-89.4394	312000	0.2023126	0.23482753	-0.0066537857	-0.07895075	2.198606	3.0046103	0.9682404	79.0	43880.51734995842
78	-7.666027	3.9956524	-1.0	-19.0	7.666027	-87.88013	0.86249346	-85.39352	-89.45675	316000	0.19434038	0.20471488	-0.007333845	-0.07295458	2.1425986	2.9781556	0.97111136	79.0	44472.61823105812
79	-7.9206347	4.225965	-1.0	-20.0	7.9206347	-88.05794	0.85007346	-85.55256	-89.65622	320000	0.26643136	0.2188677	-0.06237097	-0.0896758	2.1618118	3.0508225	0.97453326	79.0	45067.54713511467
80	-7.4301677	4.032833	-1.0	-20.0	7.4301677	-88.14197	0.8393643	-85.89593	-89.74561	324000	0.35159478	0.2104482	-0.030260623	-0.076853156	2.1603723	2.7808852	0.9805455	79.0	45661.745752096176
