Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
10	-5.641749	2.4624126	-1.0	-14.0	5.641749	-17.08988	2.7491941	1.7235591	-20.868885	44000	3.2484532e-08	3.093724	-0.038687073	-1.7781463	nan	0.012253689	0.14375	79.0	249.71987676620483
11	-5.456284	2.2328892	-1.0	-13.0	5.456284	-18.008125	2.6881902	-1.3233067	-21.575356	48000	1.525879e-08	2.3719766	-0.030998081	-1.3748717	nan	0.01501853	0.11975	40.0	274.86884665489197
12	-5.586592	2.2743502	-1.0	-17.0	5.586592	-18.532059	3.0264182	2.9558628	-22.387457	52000	1.26361845e-08	3.741622	-0.0311779	-2.0840955	nan	0.015013915	0.09575	45.0	300.562695980072
13	-5.3867927	2.1848505	-1.0	-14.0	5.3867927	-19.269512	3.0130072	-0.6604724	-23.256918	56000	3.3974647e-08	2.7881582	-0.03185774	-1.5174814	nan	0.015126552	0.1145	55.0	327.4028968811035
14	-5.5220995	2.3026068	-1.0	-15.0	5.5220995	-19.903545	3.145267	0.53555256	-24.05999	60000	2.3841857e-09	3.7327178	-0.034077123	-1.8672767	nan	0.013973847	0.1265	79.0	355.3082129955292
15	-5.66383	2.307351	-1.0	-15.0	5.66383	-20.433128	3.5435064	0.39080355	-25.071482	64000	1.9073486e-08	4.111482	-0.031170212	-2.1808	nan	0.015084037	0.125	38.0	381.61438179016113
16	-5.6990013	2.4318056	-1.0	-15.0	5.6990013	-20.688688	3.907352	1.5698338	-26.076513	68000	-1.5735626e-08	4.9978876	-0.034857698	-2.644152	nan	0.01394589	0.117	79.0	408.34599709510803
17	-5.7047076	2.3550336	-1.0	-12.0	5.7047076	-21.222618	4.1837416	-1.1666389	-27.031544	72000	1.9073487e-09	4.0107512	-0.027514989	-2.0805483	nan	0.015020851	0.0875	42.0	435.2006359100342
18	-5.79971	2.414987	-1.0	-16.0	5.79971	-21.818653	4.4338202	-1.8055205	-27.92092	76000	4.2915342e-09	5.207125	-0.024939118	-2.9583402	nan	0.0109836655	0.083	79.0	464.03732991218567
19	-5.72103	2.1775947	-1.0	-15.0	5.72103	-22.899395	4.254274	-4.5141187	-28.866749	80000	-1.7181039e-08	3.7161927	-0.024343269	-2.0513425	nan	0.014055752	0.09875	79.0	490.8138518333435
20	-5.583799	2.289145	-1.0	-15.0	5.583799	-23.81256	4.230796	-5.662982	-29.582375	84000	-9.059906e-09	3.2857182	-0.026132165	-1.7402388	nan	0.009126807	0.07825	79.0	518.2631707191467
21	-5.714286	2.3919082	-1.0	-14.0	5.714286	-23.892067	4.6586566	-6.12455	-30.376831	88000	-3.8146972e-08	2.7100203	-0.018501958	-1.6022322	nan	0.015101422	0.07175	42.0	544.2772507667542
22	-5.8908553	2.403268	-1.0	-15.0	5.8908553	-24.22824	4.7797914	-7.138398	-30.781517	92000	-1.3828277e-08	2.6583939	-0.019452922	-1.7034528	nan	0.014004322	0.06975	79.0	570.0198509693146
23	-5.827988	2.4918828	-1.0	-14.0	5.827988	-25.03245	4.7210917	-7.565246	-31.47506	96000	1.1920929e-09	3.0920522	-0.024162687	-1.9233073	nan	0.010793527	0.081	79.0	595.7640578746796
24	-5.9775786	2.6893647	-1.0	-16.0	5.9775786	-25.914066	4.7077146	7.1871667	-32.194565	100000	-1.3113022e-08	6.2699795	-0.029591126	-4.4412384	nan	0.01510667	0.09325	44.0	619.6586167812347
25	-6.089939	2.5666997	-1.0	-15.0	6.089939	-26.68941	4.800244	1.3334574	-33.479313	104000	-3.1232833e-08	4.619336	-0.02762301	-2.3584316	nan	0.013636154	0.09925	79.0	644.5273988246918
26	-5.901034	2.3649237	-1.0	-19.0	5.901034	-28.154146	4.481153	-4.2834754	-34.356747	108000	-4.9352646e-08	3.420405	-0.026308645	-2.2784905	nan	0.01511103	0.10875	50.0	669.3331468105316
27	-5.875	2.5147727	-1.0	-20.0	5.875	-28.533504	4.8964705	12.610138	-35.00891	112000	-8.3446505e-10	9.103795	-0.014627316	-6.164737	nan	0.01558119	0.06025	9.0	693.6330947875977
28	-5.9538	2.5430918	-1.0	-19.0	5.9538	-28.468866	5.0325212	7.72105	-35.37238	116000	2.3841857e-09	5.9721994	-0.025849039	-4.371383	nan	0.014792787	0.0825	79.0	719.0467998981476
29	-6.179289	2.5807521	-1.0	-20.0	6.179289	-29.075792	5.0687766	11.441209	-35.56998	120000	-1.692772e-08	7.4949	-0.02526869	-5.5430636	nan	0.0132316975	0.082	79.0	744.1692967414856
30	-6.22084	2.7488554	-1.0	-19.0	6.22084	-29.31688	5.602934	15.302587	-36.360134	124000	1.6450882e-08	7.05546	-0.020799013	-4.5065813	nan	0.01563129	0.08575	19.0	767.7479748725891
31	-6.086758	2.8062918	-1.0	-18.0	6.086758	-29.84097	5.5723677	2.301406	-36.79683	128000	1.7166137e-08	7.077851	-0.016677553	-4.3527727	nan	0.01547096	0.06575	10.0	791.0233488082886
32	-6.9513044	3.2545986	-1.0	-19.0	6.9513044	-29.02875	7.045508	4.0384026	-37.629383	132000	-1.4781952e-08	19.169024	-0.021224003	-12.51766	nan	0.015345815	0.09425	14.0	811.9656660556793
33	-6.966899	3.5711706	-1.0	-20.0	6.966899	-29.291035	7.099956	3.2392886	-38.27028	136000	1.9073487e-09	19.909346	-0.02596079	-13.6296	nan	0.015567595	0.09275	18.0	833.5275399684906
34	-7.1410713	3.524368	-1.0	-21.0	7.1410713	-30.089113	7.494939	11.402056	-39.150845	140000	3.3378602e-09	24.13935	-0.022655578	-16.15976	nan	0.015225824	0.09025	17.0	854.694180727005
35	-6.973822	3.5385208	-1.0	-18.0	6.973822	-30.516743	7.282498	-2.8888993	-40.069	144000	-6.198883e-09	14.423289	-0.029365787	-10.538138	nan	0.015031528	0.09975	49.0	876.845223903656
36	-6.8259387	3.5324545	-1.0	-19.0	6.8259387	-30.658766	7.364316	-4.852885	-40.644623	148000	2.6702882e-08	12.056179	-0.028137628	-7.544284	nan	0.015090633	0.096	64.0	900.7864649295807
37	-6.9409723	3.334373	-1.0	-15.0	6.9409723	-31.448963	7.339641	-4.1488523	-41.405445	152000	-5.2452087e-09	11.551257	-0.025905516	-7.944454	nan	0.015074691	0.0945	63.0	922.0459718704224
38	-6.9599304	3.4706528	-1.0	-17.0	6.9599304	-31.751038	7.1031313	-5.5800548	-41.726425	156000	1.9788741e-08	14.81537	-0.028278688	-8.857645	nan	0.01159166	0.08725	79.0	943.6857447624207
39	-6.954704	3.6508844	-1.0	-20.0	6.954704	-32.807266	7.067941	4.8438234	-42.560196	160000	-1.2397766e-08	16.441612	-0.03132948	-10.44467	nan	0.014225765	0.11425	79.0	965.2192738056183
40	-6.9513044	3.542693	-1.0	-17.0	6.9513044	-32.51648	7.736429	4.084494	-42.99758	164000	-4.768372e-10	15.685108	-0.02628151	-10.458643	nan	0.0150001	0.09975	70.0	986.7952208518982
41	-7.076106	3.476782	-1.0	-19.0	7.076106	-32.872437	7.8255553	9.156828	-43.41129	168000	1.0490417e-08	11.530495	-0.024059787	-7.0428586	nan	0.015057964	0.101	52.0	1007.8693959712982
42	-6.9877625	3.5243695	-1.0	-18.0	6.9877625	-33.820755	7.794941	-0.19282663	-44.03223	172000	-1.3351441e-08	14.960415	-0.018816946	-9.88734	nan	0.015562072	0.078	12.0	1028.0191826820374
43	-7.1870503	3.5285442	-1.0	-18.0	7.1870503	-34.153107	8.010058	27.959354	-44.485195	176000	4.7683715e-09	21.008074	-0.025059171	-15.384972	nan	0.01518231	0.10675	35.0	1047.9324958324432
44	-7.022887	3.658557	-1.0	-18.0	7.022887	-34.17671	8.281289	13.720037	-45.078228	180000	1.1086464e-08	18.145681	-0.024572454	-11.897637	nan	0.015406759	0.12875	28.0	1068.1448719501495
45	-6.844178	3.5133843	-1.0	-18.0	6.844178	-35.135715	8.023794	11.657218	-45.74917	184000	1.0848045e-08	14.433422	-0.014973129	-9.011232	nan	0.015659653	0.0995	7.0	1088.1569867134094
46	-6.944348	3.527339	-1.0	-19.0	6.944348	-34.921326	8.548822	12.666871	-46.128834	188000	7.152557e-09	24.197338	-0.027064502	-17.051355	nan	0.016026432	0.13775	18.0	1108.314817905426
47	-6.822222	3.374999	-1.0	-16.0	6.822222	-34.624126	7.777723	11.187707	-46.6715	192000	1.1920929e-08	16.914173	-0.012382511	-10.002241	nan	0.015214918	0.08075	5.0	1128.657269001007
48	-6.6822743	3.3834221	-1.0	-17.0	6.6822743	-35.15629	7.7544928	9.714274	-46.807613	196000	1.001358e-08	15.6805725	-0.023624917	-9.444763	nan	0.015445282	0.10475	16.0	1149.4457938671112
49	-6.756757	3.4393818	-1.0	-18.0	6.756757	-35.658413	7.6650534	17.339361	-47.258682	200000	-6.6757204e-09	16.548115	-0.01597886	-9.896335	nan	0.015016665	0.08575	8.0	1171.0565576553345
50	-6.752961	3.288171	-1.0	-17.0	6.752961	-36.02551	7.539365	-10.602665	-47.638493	204000	8.8214875e-09	12.617748	-0.0189631	-7.2816505	nan	0.015056259	0.08175	15.0	1191.9728949069977
51	-6.777966	3.298668	-1.0	-17.0	6.777966	-36.298225	8.279701	-2.9004047	-48.45477	208000	-7.152557e-09	13.291023	-0.026445344	-8.963013	nan	0.01505735	0.0935	30.0	1213.1849029064178
52	-6.655574	3.3611522	-1.0	-20.0	6.655574	-36.43973	8.440216	-3.6924574	-48.76778	212000	1.5497207e-08	13.783304	-0.024428936	-9.390337	nan	0.015166827	0.09675	21.0	1234.2403738498688
53	-6.3952	3.2153099	-1.0	-20.0	6.3952	-37.91268	7.905817	-7.997802	-49.131603	216000	7.629395e-09	9.670428	-0.016827978	-5.590627	nan	0.015878417	0.0895	11.0	1255.6013669967651
54	-6.514658	3.1928687	-1.0	-18.0	6.514658	-37.775593	7.79477	-13.840253	-49.31736	220000	9.536744e-10	8.799059	-0.022237586	-4.845995	nan	0.015182058	0.1005	24.0	1276.9664409160614
55	-6.497561	3.1415772	-1.0	-18.0	6.497561	-37.937225	7.7149763	-8.740443	-49.7121	224000	-4.053116e-09	8.348953	-0.018481938	-4.504965	nan	0.015996698	0.10625	13.0	1298.221331834793
56	-6.357711	3.114282	-1.0	-18.0	6.357711	-38.432407	8.003649	15.367044	-50.040985	228000	6.198883e-09	15.138812	-0.017181039	-10.390105	nan	0.015234687	0.1025	12.0	1320.084571838379
57	-6.3968	3.0998306	-1.0	-18.0	6.3968	-38.652946	8.692336	1.7758424	-50.645653	232000	1.45435335e-08	20.043764	-0.023178866	-13.23734	nan	0.015037155	0.1005	28.0	1341.5911128520966
58	-6.607616	2.9911582	-1.0	-15.0	6.607616	-38.956295	8.202999	2.9581041	-50.968697	236000	-3.3378602e-09	15.414838	-0.028116932	-8.466137	nan	0.013490045	0.10425	79.0	1364.065258026123
59	-6.52451	3.049331	-1.0	-15.0	6.52451	-39.35899	8.78774	5.1928635	-51.263634	240000	7.390976e-09	14.436357	-0.026255745	-9.511484	nan	0.011991783	0.10625	79.0	1386.6616020202637
60	-6.457189	3.0141335	-1.0	-18.0	6.457189	-39.760326	8.777274	0.08523458	-51.53232	244000	1.4305115e-09	13.075708	-0.024457907	-7.8030725	nan	0.015123013	0.09	43.0	1408.800969839096
61	-6.3492064	2.992895	-1.0	-16.0	6.3492064	-40.887814	8.389367	1.9206254	-52.083767	248000	2.2888184e-08	14.5848	-0.01710548	-9.25354	nan	0.015129353	0.1025	12.0	1430.3418939113617
62	-6.501629	3.0241964	-1.0	-16.0	6.501629	-41.0564	8.351738	-2.7892308	-52.698975	252000	8.106232e-09	12.700477	-0.01655292	-7.227075	nan	0.01617562	0.0955	11.0	1451.2089409828186
63	-6.5874586	2.8978384	-1.0	-14.0	6.5874586	-41.380608	8.010503	0.76830804	-53.339767	256000	-1.1205673e-08	13.980931	-0.017643353	-8.815761	nan	0.015072255	0.078	26.0	1472.2675247192383
64	-6.6411963	3.0869186	-1.0	-18.0	6.6411963	-41.81368	8.639833	17.973497	-53.974304	260000	1.257658e-08	22.259933	-0.018781353	-14.73464	nan	0.015533706	0.07525	18.0	1493.2735726833344
65	-6.653333	3.1026585	-1.0	-17.0	6.653333	-42.713554	7.993077	-7.400765	-54.876545	264000	5.722046e-09	21.770521	-0.015719477	-12.157576	nan	0.015514624	0.091	11.0	1513.7820909023285
66	-6.8760757	2.991404	-1.0	-15.0	6.8760757	-42.967484	8.42091	13.2941885	-55.50469	268000	-1.9073487e-09	22.784088	-0.028480897	-13.638836	nan	0.01505825	0.10175	61.0	1535.3522868156433
67	-6.824232	3.0593941	-1.0	-16.0	6.824232	-43.515594	8.663971	11.427036	-56.130253	272000	2.2649764e-09	19.564672	-0.018562274	-12.585006	nan	0.01526254	0.0865	20.0	1560.5789649486542
68	-6.9495654	2.8873146	-1.0	-18.0	6.9495654	-43.50428	8.305587	10.780865	-56.5324	276000	-6.437302e-09	23.230675	-0.01727289	-14.10516	nan	0.015508712	0.09625	16.0	1583.0328269004822
69	-6.9409723	2.9603846	-1.0	-14.0	6.9409723	-43.72595	8.768291	8.1552105	-56.7732	280000	5.2452087e-09	18.112638	-0.018031664	-11.490175	nan	0.016280817	0.07875	12.0	1603.6771128177643
70	-6.8593483	2.9797678	-1.0	-14.0	6.8593483	-44.676468	7.830714	0.42590213	-57.15036	284000	4.768372e-10	21.183249	-0.02165331	-11.746885	nan	0.01508492	0.09075	52.0	1628.0385279655457
71	-6.9375	2.9379432	-1.0	-16.0	6.9375	-45.11303	8.241907	2.4897575	-57.393898	288000	4.7683715e-09	14.149146	-0.018126383	-8.552634	nan	0.015393074	0.08325	22.0	1651.0478258132935
72	-6.915225	2.9231346	-1.0	-16.0	6.915225	-45.00783	8.801838	-1.9914396	-57.92475	292000	3.3378602e-09	21.352942	-0.019638263	-13.621777	nan	0.015095198	0.0855	32.0	1673.823098897934
