Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
15	-5.66383	2.307351	-1.0	-15.0	5.66383	-20.433128	3.5435064	0.39080355	-25.071482	64000	1.9073486e-08	4.111482	-0.031170212	-2.1808	nan	0.015084037	0.125	38.0	335.38278698921204
16	-5.6990013	2.4318056	-1.0	-15.0	5.6990013	-20.688688	3.907352	1.5698338	-26.076513	68000	-1.5735626e-08	4.9978876	-0.034857698	-2.644152	nan	0.01394589	0.117	79.0	358.15369296073914
17	-5.7047076	2.3550336	-1.0	-12.0	5.7047076	-21.222618	4.1837416	-1.1666389	-27.031544	72000	1.9073487e-09	4.0107512	-0.027514989	-2.0805483	nan	0.015020851	0.0875	42.0	380.2853729724884
18	-5.79971	2.414987	-1.0	-16.0	5.79971	-21.818653	4.4338202	-1.8055205	-27.92092	76000	4.2915342e-09	5.207125	-0.024939118	-2.9583402	nan	0.0109836655	0.083	79.0	402.8319890499115
19	-5.72103	2.1775947	-1.0	-15.0	5.72103	-22.899395	4.254274	-4.5141187	-28.866749	80000	-1.7181039e-08	3.7161927	-0.024343269	-2.0513425	nan	0.014055752	0.09875	79.0	425.638267993927
20	-5.583799	2.289145	-1.0	-15.0	5.583799	-23.81256	4.230796	-5.662982	-29.582375	84000	-9.059906e-09	3.2857182	-0.026132165	-1.7402388	nan	0.009126807	0.07825	79.0	447.3518958091736
21	-5.714286	2.3919082	-1.0	-14.0	5.714286	-23.892067	4.6586566	-6.12455	-30.376831	88000	-3.8146972e-08	2.7100203	-0.018501958	-1.6022322	nan	0.015101422	0.07175	42.0	467.94219994544983
22	-5.8908553	2.403268	-1.0	-15.0	5.8908553	-24.22824	4.7797914	-7.138398	-30.781517	92000	-1.3828277e-08	2.6583939	-0.019452922	-1.7034528	nan	0.014004322	0.06975	79.0	488.75130105018616
23	-5.827988	2.4918828	-1.0	-14.0	5.827988	-25.03245	4.7210917	-7.565246	-31.47506	96000	1.1920929e-09	3.0920522	-0.024162687	-1.9233073	nan	0.010793527	0.081	79.0	509.7804000377655
24	-5.9775786	2.6893647	-1.0	-16.0	5.9775786	-25.914066	4.7077146	7.1871667	-32.194565	100000	-1.3113022e-08	6.2699795	-0.029591126	-4.4412384	nan	0.01510667	0.09325	44.0	530.0347249507904
25	-6.089939	2.5666997	-1.0	-15.0	6.089939	-26.68941	4.800244	1.3334574	-33.479313	104000	-3.1232833e-08	4.619336	-0.02762301	-2.3584316	nan	0.013636154	0.09925	79.0	550.6101078987122
26	-5.901034	2.3649237	-1.0	-19.0	5.901034	-28.154146	4.481153	-4.2834754	-34.356747	108000	-4.9352646e-08	3.420405	-0.026308645	-2.2784905	nan	0.01511103	0.10875	50.0	570.9016380310059
27	-5.875	2.5147727	-1.0	-20.0	5.875	-28.533504	4.8964705	12.610138	-35.00891	112000	-8.3446505e-10	9.103795	-0.014627316	-6.164737	nan	0.01558119	0.06025	9.0	592.1497611999512
28	-5.9538	2.5430918	-1.0	-19.0	5.9538	-28.468866	5.0325212	7.72105	-35.37238	116000	2.3841857e-09	5.9721994	-0.025849039	-4.371383	nan	0.014792787	0.0825	79.0	614.265734910965
29	-6.179289	2.5807521	-1.0	-20.0	6.179289	-29.075792	5.0687766	11.441209	-35.56998	120000	-1.692772e-08	7.4949	-0.02526869	-5.5430636	nan	0.0132316975	0.082	79.0	636.0004858970642
30	-6.22084	2.7488554	-1.0	-19.0	6.22084	-29.31688	5.602934	15.302587	-36.360134	124000	1.6450882e-08	7.05546	-0.020799013	-4.5065813	nan	0.01563129	0.08575	19.0	656.6488468647003
31	-6.086758	2.8062918	-1.0	-18.0	6.086758	-29.84097	5.5723677	2.301406	-36.79683	128000	1.7166137e-08	7.077851	-0.016677553	-4.3527727	nan	0.01547096	0.06575	10.0	677.1883480548859
32	-6.9513044	3.2545986	-1.0	-19.0	6.9513044	-29.02875	7.045508	4.0384026	-37.629383	132000	-1.4781952e-08	19.169024	-0.021224003	-12.51766	nan	0.015345815	0.09425	14.0	696.119647026062
33	-6.966899	3.5711706	-1.0	-20.0	6.966899	-29.291035	7.099956	3.2392886	-38.27028	136000	1.9073487e-09	19.909346	-0.02596079	-13.6296	nan	0.015567595	0.09275	18.0	714.8852500915527
34	-7.1410713	3.524368	-1.0	-21.0	7.1410713	-30.089113	7.494939	11.402056	-39.150845	140000	3.3378602e-09	24.13935	-0.022655578	-16.15976	nan	0.015225824	0.09025	17.0	733.42613697052
35	-6.973822	3.5385208	-1.0	-18.0	6.973822	-30.516743	7.282498	-2.8888993	-40.069	144000	-6.198883e-09	14.423289	-0.029365787	-10.538138	nan	0.015031528	0.09975	49.0	752.9702091217041
36	-6.8259387	3.5324545	-1.0	-19.0	6.8259387	-30.658766	7.364316	-4.852885	-40.644623	148000	2.6702882e-08	12.056179	-0.028137628	-7.544284	nan	0.015090633	0.096	64.0	772.8923480510712
37	-6.9409723	3.334373	-1.0	-15.0	6.9409723	-31.448963	7.339641	-4.1488523	-41.405445	152000	-5.2452087e-09	11.551257	-0.025905516	-7.944454	nan	0.015074691	0.0945	63.0	792.5989379882812
38	-6.9599304	3.4706528	-1.0	-17.0	6.9599304	-31.751038	7.1031313	-5.5800548	-41.726425	156000	1.9788741e-08	14.81537	-0.028278688	-8.857645	nan	0.01159166	0.08725	79.0	812.6480870246887
39	-6.954704	3.6508844	-1.0	-20.0	6.954704	-32.807266	7.067941	4.8438234	-42.560196	160000	-1.2397766e-08	16.441612	-0.03132948	-10.44467	nan	0.014225765	0.11425	79.0	833.220461845398
40	-6.9513044	3.542693	-1.0	-17.0	6.9513044	-32.51648	7.736429	4.084494	-42.99758	164000	-4.768372e-10	15.685108	-0.02628151	-10.458643	nan	0.0150001	0.09975	70.0	852.9837357997894
41	-7.076106	3.476782	-1.0	-19.0	7.076106	-32.872437	7.8255553	9.156828	-43.41129	168000	1.0490417e-08	11.530495	-0.024059787	-7.0428586	nan	0.015057964	0.101	52.0	872.2629189491272
42	-6.9877625	3.5243695	-1.0	-18.0	6.9877625	-33.820755	7.794941	-0.19282663	-44.03223	172000	-1.3351441e-08	14.960415	-0.018816946	-9.88734	nan	0.015562072	0.078	12.0	893.00110912323
43	-7.1870503	3.5285442	-1.0	-18.0	7.1870503	-34.153107	8.010058	27.959354	-44.485195	176000	4.7683715e-09	21.008074	-0.025059171	-15.384972	nan	0.01518231	0.10675	35.0	910.2880799770355
44	-7.022887	3.658557	-1.0	-18.0	7.022887	-34.17671	8.281289	13.720037	-45.078228	180000	1.1086464e-08	18.145681	-0.024572454	-11.897637	nan	0.015406759	0.12875	28.0	927.6520669460297
45	-6.844178	3.5133843	-1.0	-18.0	6.844178	-35.135715	8.023794	11.657218	-45.74917	184000	1.0848045e-08	14.433422	-0.014973129	-9.011232	nan	0.015659653	0.0995	7.0	945.1657450199127
46	-6.944348	3.527339	-1.0	-19.0	6.944348	-34.921326	8.548822	12.666871	-46.128834	188000	7.152557e-09	24.197338	-0.027064502	-17.051355	nan	0.016026432	0.13775	18.0	962.6557462215424
47	-6.822222	3.374999	-1.0	-16.0	6.822222	-34.624126	7.777723	11.187707	-46.6715	192000	1.1920929e-08	16.914173	-0.012382511	-10.002241	nan	0.015214918	0.08075	5.0	980.1574940681458
48	-6.6822743	3.3834221	-1.0	-17.0	6.6822743	-35.15629	7.7544928	9.714274	-46.807613	196000	1.001358e-08	15.6805725	-0.023624917	-9.444763	nan	0.015445282	0.10475	16.0	998.0671350955963
49	-6.756757	3.4393818	-1.0	-18.0	6.756757	-35.658413	7.6650534	17.339361	-47.258682	200000	-6.6757204e-09	16.548115	-0.01597886	-9.896335	nan	0.015016665	0.08575	8.0	1015.6508810520172
50	-6.752961	3.288171	-1.0	-17.0	6.752961	-36.02551	7.539365	-10.602665	-47.638493	204000	8.8214875e-09	12.617748	-0.0189631	-7.2816505	nan	0.015056259	0.08175	15.0	1034.0150120258331
51	-6.777966	3.298668	-1.0	-17.0	6.777966	-36.298225	8.279701	-2.9004047	-48.45477	208000	-7.152557e-09	13.291023	-0.026445344	-8.963013	nan	0.01505735	0.0935	30.0	1053.5016100406647
52	-6.655574	3.3611522	-1.0	-20.0	6.655574	-36.43973	8.440216	-3.6924574	-48.76778	212000	1.5497207e-08	13.783304	-0.024428936	-9.390337	nan	0.015166827	0.09675	21.0	1073.0297620296478
53	-6.3952	3.2153099	-1.0	-20.0	6.3952	-37.91268	7.905817	-7.997802	-49.131603	216000	7.629395e-09	9.670428	-0.016827978	-5.590627	nan	0.015878417	0.0895	11.0	1092.8328120708466
54	-6.514658	3.1928687	-1.0	-18.0	6.514658	-37.775593	7.79477	-13.840253	-49.31736	220000	9.536744e-10	8.799059	-0.022237586	-4.845995	nan	0.015182058	0.1005	24.0	1112.7384569644928
55	-6.497561	3.1415772	-1.0	-18.0	6.497561	-37.937225	7.7149763	-8.740443	-49.7121	224000	-4.053116e-09	8.348953	-0.018481938	-4.504965	nan	0.015996698	0.10625	13.0	1132.6396548748016
56	-6.357711	3.114282	-1.0	-18.0	6.357711	-38.432407	8.003649	15.367044	-50.040985	228000	6.198883e-09	15.138812	-0.017181039	-10.390105	nan	0.015234687	0.1025	12.0	1152.7104511260986
57	-6.3968	3.0998306	-1.0	-18.0	6.3968	-38.652946	8.692336	1.7758424	-50.645653	232000	1.45435335e-08	20.043764	-0.023178866	-13.23734	nan	0.015037155	0.1005	28.0	1172.8890640735626
58	-6.607616	2.9911582	-1.0	-15.0	6.607616	-38.956295	8.202999	2.9581041	-50.968697	236000	-3.3378602e-09	15.414838	-0.028116932	-8.466137	nan	0.013490045	0.10425	79.0	1194.24556183815
59	-6.52451	3.049331	-1.0	-15.0	6.52451	-39.35899	8.78774	5.1928635	-51.263634	240000	7.390976e-09	14.436357	-0.026255745	-9.511484	nan	0.011991783	0.10625	79.0	1215.1901080608368
60	-6.457189	3.0141335	-1.0	-18.0	6.457189	-39.760326	8.777274	0.08523458	-51.53232	244000	1.4305115e-09	13.075708	-0.024457907	-7.8030725	nan	0.015123013	0.09	43.0	1235.669443845749
61	-6.3492064	2.992895	-1.0	-16.0	6.3492064	-40.887814	8.389367	1.9206254	-52.083767	248000	2.2888184e-08	14.5848	-0.01710548	-9.25354	nan	0.015129353	0.1025	12.0	1255.6940670013428
62	-6.501629	3.0241964	-1.0	-16.0	6.501629	-41.0564	8.351738	-2.7892308	-52.698975	252000	8.106232e-09	12.700477	-0.01655292	-7.227075	nan	0.01617562	0.0955	11.0	1275.2627699375153
63	-6.5874586	2.8978384	-1.0	-14.0	6.5874586	-41.380608	8.010503	0.76830804	-53.339767	256000	-1.1205673e-08	13.980931	-0.017643353	-8.815761	nan	0.015072255	0.078	26.0	1294.7457859516144
64	-6.6411963	3.0869186	-1.0	-18.0	6.6411963	-41.81368	8.639833	17.973497	-53.974304	260000	1.257658e-08	22.259933	-0.018781353	-14.73464	nan	0.015533706	0.07525	18.0	1314.3110749721527
65	-6.653333	3.1026585	-1.0	-17.0	6.653333	-42.713554	7.993077	-7.400765	-54.876545	264000	5.722046e-09	21.770521	-0.015719477	-12.157576	nan	0.015514624	0.091	11.0	1333.573804140091
66	-6.8760757	2.991404	-1.0	-15.0	6.8760757	-42.967484	8.42091	13.2941885	-55.50469	268000	-1.9073487e-09	22.784088	-0.028480897	-13.638836	nan	0.01505825	0.10175	61.0	1353.3752148151398
67	-6.824232	3.0593941	-1.0	-16.0	6.824232	-43.515594	8.663971	11.427036	-56.130253	272000	2.2649764e-09	19.564672	-0.018562274	-12.585006	nan	0.01526254	0.0865	20.0	1372.5524408817291
68	-6.9495654	2.8873146	-1.0	-18.0	6.9495654	-43.50428	8.305587	10.780865	-56.5324	276000	-6.437302e-09	23.230675	-0.01727289	-14.10516	nan	0.015508712	0.09625	16.0	1391.2809760570526
69	-6.9409723	2.9603846	-1.0	-14.0	6.9409723	-43.72595	8.768291	8.1552105	-56.7732	280000	5.2452087e-09	18.112638	-0.018031664	-11.490175	nan	0.016280817	0.07875	12.0	1410.0266618728638
70	-6.8593483	2.9797678	-1.0	-14.0	6.8593483	-44.676468	7.830714	0.42590213	-57.15036	284000	4.768372e-10	21.183249	-0.02165331	-11.746885	nan	0.01508492	0.09075	52.0	1429.8207499980927
71	-6.9375	2.9379432	-1.0	-16.0	6.9375	-45.11303	8.241907	2.4897575	-57.393898	288000	4.7683715e-09	14.149146	-0.018126383	-8.552634	nan	0.015393074	0.08325	22.0	1448.8738520145416
72	-6.915225	2.9231346	-1.0	-16.0	6.915225	-45.00783	8.801838	-1.9914396	-57.92475	292000	3.3378602e-09	21.352942	-0.019638263	-13.621777	nan	0.015095198	0.0855	32.0	1469.0956418514252
73	-6.7843804	2.9076378	-1.0	-15.0	6.7843804	-45.511684	9.053347	10.782022	-58.05778	296000	7.629395e-09	23.839054	-0.023895955	-15.328921	nan	0.013373581	0.08625	79.0	1489.578418970108
74	-6.908463	3.028976	-1.0	-16.0	6.908463	-45.964317	9.236052	3.4216814	-58.67183	300000	-5.2452087e-09	20.936922	-0.020741351	-11.312811	nan	0.0150380805	0.08925	58.0	1509.8888621330261
75	-7.1431127	2.8787518	-1.0	-15.0	7.1431127	-46.45309	9.108136	-2.826937	-59.12493	304000	-1.1920929e-09	21.342533	-0.014616385	-11.87325	nan	0.01528746	0.068	21.0	1528.5993161201477
76	-7.0994673	2.9658895	-1.0	-16.0	7.0994673	-47.139065	8.659911	-2.4925027	-59.568977	308000	-9.298325e-09	18.064817	-0.013868229	-10.195175	nan	0.015374198	0.06075	17.0	1547.213052034378
77	-6.8559175	2.899665	-1.0	-14.0	6.8559175	-47.35211	8.775642	-9.83125	-60.203	312000	-2.6226044e-09	28.188873	-0.01876177	-19.25521	nan	0.014592763	0.07175	79.0	1567.5130820274353
78	-6.8743544	2.9164584	-1.0	-15.0	6.8743544	-48.540504	8.020815	-8.664402	-60.51819	316000	-3.695488e-09	17.493008	-0.018859925	-9.498464	nan	0.015332002	0.081	37.0	1586.8117368221283
79	-7.03169	3.023217	-1.0	-15.0	7.03169	-48.762863	8.008437	-13.27659	-60.991398	320000	-2.384186e-10	22.63893	-0.020852575	-13.649978	nan	0.01511896	0.09125	45.0	1606.153795003891
80	-6.8407536	2.916119	-1.0	-15.0	6.8407536	-50.418903	7.4366684	-0.70966387	-61.35482	324000	7.629395e-09	21.97982	-0.026796466	-12.755433	nan	0.015039964	0.09325	77.0	1626.4527180194855
81	-6.9254766	3.0358334	-1.0	-19.0	6.9254766	-50.634193	7.9666834	-10.221369	-61.944534	328000	-2.3841857e-09	22.833258	-0.017427104	-13.922894	nan	0.015116461	0.07875	22.0	1644.1282250881195
82	-6.7255893	2.973585	-1.0	-14.0	6.7255893	-50.514954	8.158597	-2.371412	-62.624874	332000	-3.0994416e-09	19.025503	-0.014929573	-10.444145	nan	0.01514371	0.06875	14.0	1663.3606250286102
83	-6.9288197	2.8915832	-1.0	-17.0	6.9288197	-51.394318	7.805556	-15.344402	-62.98227	336000	-1.6689301e-09	22.280235	-0.0066776294	-11.284643	nan	0.016618477	0.0525	3.0	1681.8028869628906
84	-6.965157	3.0384595	-1.0	-16.0	6.965157	-51.76013	7.7330446	-12.516708	-63.800373	340000	-1.6689301e-09	21.890837	-0.010275752	-11.244715	nan	0.015378532	0.064	11.0	1702.2067260742188
85	-7.0493827	2.8756158	-1.0	-14.0	7.0493827	-51.86655	8.278515	-16.537897	-64.30755	344000	2.861023e-09	22.087055	-0.018246327	-12.272991	nan	0.015168054	0.08125	37.0	1720.9194598197937
86	-6.9444447	3.0046902	-1.0	-15.0	6.9444447	-51.65368	8.452465	-13.006036	-64.89344	348000	-6.6757204e-09	20.021593	-0.020379765	-9.930814	nan	0.015118812	0.096	60.0	1739.9192731380463
87	-6.9015546	3.073478	-1.0	-14.0	6.9015546	-52.040173	8.853611	-14.694855	-65.08319	352000	5.00679e-09	22.171175	-0.017296765	-12.213236	nan	0.01549279	0.083	23.0	1759.0195820331573
88	-6.9375	3.0390255	-1.0	-15.0	6.9375	-52.114803	8.92396	-7.832486	-65.75246	356000	9.775162e-09	22.861624	-0.016169447	-11.585543	nan	0.015069144	0.09925	19.0	1777.494145154953
89	-7.03169	3.113869	-1.0	-16.0	7.03169	-52.717606	8.956343	6.1644654	-66.221695	360000	1.9073487e-09	31.186039	-0.021640081	-18.218903	nan	0.0151493875	0.09525	46.0	1797.1682629585266
90	-6.996497	3.1456175	-1.0	-15.0	6.996497	-52.753414	9.681872	-0.22956425	-66.6389	364000	-4.529953e-09	23.772923	-0.016627712	-13.39465	nan	0.0151989	0.09225	29.0	1816.2745790481567
91	-7.029877	3.147932	-1.0	-15.0	7.029877	-53.287624	9.436467	-11.970892	-67.10504	368000	-5.00679e-09	24.26551	-0.017834658	-12.737809	nan	0.01503614	0.09075	38.0	1834.4761049747467
92	-7.1630826	3.0947287	-1.0	-15.0	7.1630826	-53.41554	9.750755	-12.289835	-67.254974	372000	-9.834767e-09	26.900898	-0.016212929	-15.83413	nan	0.015025255	0.094	22.0	1852.791865825653
93	-7.1301246	3.2063608	-1.0	-15.0	7.1301246	-53.686962	9.833107	-9.663719	-67.36013	376000	-2.861023e-09	26.656988	-0.013974697	-17.422117	nan	0.015031036	0.096	24.0	1871.3800420761108
94	-7.2859745	3.097711	-1.0	-15.0	7.2859745	-52.951454	10.342424	-10.634674	-67.55105	380000	1.4066696e-08	33.588665	-0.019995553	-20.330193	nan	0.015095502	0.09725	69.0	1890.4168121814728
95	-7.1780577	3.3055904	-1.0	-15.0	7.1780577	-53.33242	10.332395	-7.984957	-67.54374	384000	-7.987023e-09	22.848736	-0.018034171	-14.910612	nan	0.015043202	0.092	35.0	1908.6429750919342
96	-7.0511465	3.2873862	-1.0	-15.0	7.0511465	-54.47132	9.950677	-9.374508	-68.108055	388000	-1.3589859e-08	26.02928	-0.017960817	-15.901979	nan	0.015456375	0.0985	24.0	1926.7355630397797
97	-7.1410713	3.2852092	-1.0	-17.0	7.1410713	-55.24275	8.946131	-13.630228	-68.603836	392000	7.629395e-09	17.483242	-0.018996553	-10.66909	nan	0.015550529	0.08575	32.0	1945.1796870231628
98	-7.108541	3.1635094	-1.0	-15.0	7.108541	-55.468674	8.754207	-15.430671	-68.68433	396000	-2.384186e-10	19.702402	-0.022932412	-11.710634	nan	0.01518517	0.10825	72.0	1964.8029301166534
99	-7.0833335	3.2384775	-1.0	-18.0	7.0833335	-55.844437	9.649117	-7.0735526	-68.73607	400000	-9.3579295e-09	19.742844	-0.019304514	-11.585797	nan	0.015025219	0.0905	32.0	1983.8851499557495
100	-7.017544	3.2368016	-1.0	-15.0	7.017544	-56.53008	9.033732	-6.037813	-69.04283	404000	1.4305115e-09	25.615849	-0.009965588	-12.905194	nan	0.015164858	0.06875	7.0	2002.0471580028534
101	-7.2823315	3.2534802	-1.0	-15.0	7.2823315	-56.0075	9.68019	-6.5409093	-69.51527	408000	-2.6226044e-09	28.027988	-0.014945616	-17.432146	nan	0.015029141	0.07675	28.0	2020.3862118721008
102	-7.1945944	3.3328786	-1.0	-15.0	7.1945944	-56.24153	9.414027	-3.5359495	-69.67914	412000	1.9073486e-08	21.603174	-0.015871417	-12.163434	nan	0.015197361	0.094	30.0	2038.6087718009949
103	-7.2859745	3.2222197	-1.0	-15.0	7.2859745	-56.294193	9.890015	-5.450377	-70.01609	416000	-1.4305115e-09	27.331648	-0.01768331	-15.522785	nan	0.015002378	0.09325	25.0	2056.7428460121155
104	-7.2391305	3.4400759	-1.0	-16.0	7.2391305	-56.226627	10.414578	-0.29293573	-70.3773	420000	-6.9141386e-09	25.288527	-0.01556612	-14.534386	nan	0.015223452	0.07725	20.0	2075.155555009842
105	-7.0904255	3.3454714	-1.0	-15.0	7.0904255	-57.155975	9.833929	-13.338718	-70.678505	424000	7.390976e-09	20.344326	-0.022807524	-11.664096	nan	0.01092862	0.08925	79.0	2094.9721801280975
106	-7.168459	3.351607	-1.0	-15.0	7.168459	-57.740593	9.649423	-5.029104	-70.96689	428000	1.9311905e-08	18.97759	-0.017746944	-11.136824	nan	0.015012321	0.08225	34.0	2114.5137820243835
107	-7.188849	3.2842472	-1.0	-15.0	7.188849	-58.065304	9.602967	-11.819044	-71.48154	432000	8.5830685e-09	21.718851	-0.017898481	-12.662689	nan	0.0150048705	0.07725	32.0	2132.905951023102
108	-7.2577133	3.423365	-1.0	-18.0	7.2577133	-58.168343	10.236817	-8.918787	-71.82403	436000	-1.0967255e-08	17.720219	-0.022186141	-10.055639	nan	0.014959999	0.09275	79.0	2151.7027888298035
109	-7.1301246	3.3290973	-1.0	-16.0	7.1301246	-58.097633	10.248274	-4.1744437	-72.270386	440000	1.2516975e-08	16.925257	-0.015669	-10.008438	nan	0.015137114	0.08525	22.0	2169.5214009284973
110	-7.351103	3.317162	-1.0	-15.0	7.351103	-57.566135	10.914701	6.423926	-72.71853	444000	-7.629395e-09	17.344772	-0.014511416	-9.95822	nan	0.015387292	0.091	17.0	2187.094039916992
111	-7.2540836	3.39489	-1.0	-15.0	7.2540836	-59.03811	10.205244	-5.016233	-73.04704	448000	8.8214875e-09	17.728035	-0.016367765	-10.128244	nan	0.01545091	0.0795	27.0	2204.9107868671417
112	-7.4570894	3.326458	-1.0	-17.0	7.4570894	-58.619133	9.78136	-10.566195	-72.98017	452000	2.861023e-09	24.428408	-0.0148298275	-13.4549	nan	0.015942616	0.07975	11.0	2222.116574048996
113	-7.240942	3.4617355	-1.0	-15.0	7.240942	-59.107758	10.300281	-8.139443	-73.65823	456000	-6.7949295e-09	17.649546	-0.019228192	-10.090623	nan	0.015051985	0.0855	29.0	2239.8316061496735
114	-7.183453	3.4571602	-1.0	-16.0	7.183453	-60.22701	9.487022	-26.05494	-74.2913	460000	1.2874604e-08	19.067438	-0.019147316	-10.272294	nan	0.015048376	0.0945	41.0	2257.7425730228424
115	-7.2391305	3.433223	-1.0	-16.0	7.2391305	-60.29997	9.8317995	-11.620396	-74.74863	464000	-7.629395e-09	16.317688	-0.015681399	-9.272265	nan	0.01501075	0.08175	27.0	2275.4877409934998
116	-7.2540836	3.307701	-1.0	-16.0	7.2540836	-60.466194	9.684029	-9.614353	-75.24629	468000	2.3841857e-09	16.364588	-0.022522405	-9.105724	nan	0.011812938	0.101	79.0	2294.671126127243
117	-7.231465	3.39353	-1.0	-16.0	7.231465	-61.08478	10.048429	-14.009238	-75.659096	472000	7.2717667e-09	12.713922	-0.022878539	-7.279686	nan	0.015104298	0.1045	59.0	2313.011327981949
118	-7.168459	3.3851259	-1.0	-16.0	7.168459	-61.411835	9.87383	-19.972132	-75.99586	476000	-4.768372e-10	14.21948	-0.01253742	-7.360424	nan	0.015318222	0.0785	10.0	2330.5340781211853
119	-7.3937154	3.3289018	-1.0	-15.0	7.3937154	-61.696312	9.657905	-15.345731	-76.54462	480000	4.768372e-10	15.600808	-0.014986396	-9.079522	nan	0.015062017	0.078	17.0	2348.0512988567352
120	-7.3394494	3.441304	-1.0	-16.0	7.3394494	-62.74141	8.989728	-28.161642	-76.64392	484000	-1.001358e-08	17.967085	-0.023904927	-8.62861	nan	0.015044958	0.10275	49.0	2366.287805080414
121	-7.398148	3.331499	-1.0	-18.0	7.398148	-62.600967	9.048712	-30.745491	-76.845825	488000	2.3841857e-09	16.539352	-0.007266856	-7.7467337	nan	0.020865753	0.08075	4.0	2383.4218571186066
122	-7.233273	3.4270775	-1.0	-15.0	7.233273	-63.082047	8.9415655	-27.847149	-77.28741	492000	5.2452087e-09	13.365182	-0.014459608	-7.247264	nan	0.015263567	0.08125	18.0	2401.0027759075165
123	-7.233273	3.4742417	-1.0	-16.0	7.233273	-63.81104	8.635661	-24.730614	-77.66125	496000	-6.556511e-09	11.356989	-0.016246751	-6.4181075	nan	0.015115258	0.07975	36.0	2418.8628480434418
124	-7.2391305	3.4062057	-1.0	-17.0	7.2391305	-64.05902	9.018533	-18.107662	-77.9692	500000	-2.503395e-09	12.899802	-0.022755466	-6.816783	nan	0.015212279	0.10025	60.0	2437.1435878276825
