Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
24	-5.733142	2.4873753	-1.0	-14.0	5.733142	-24.749403	2.2378113	-11.209439	-29.38393	100000	-1.7166137e-08	1.428944	-0.014392415	-0.9088201	0.1702467	0.015275846	0.07175	33.0	553.6716978549957
25	-5.8224163	2.3936884	-1.0	-14.0	5.8224163	-25.366816	2.3016791	-14.859559	-30.058022	104000	3.0994416e-09	1.5594834	-0.012867977	-0.93352526	0.17506945	0.01569235	0.08125	31.0	574.192263841629
26	-5.6244726	2.5487468	-1.0	-14.0	5.6244726	-26.096039	2.338171	-14.286778	-30.762573	108000	-7.557869e-08	1.2374653	-0.0104597835	-0.7485732	0.159868	0.015424282	0.075	31.0	595.1611268520355
27	-5.595238	2.5166183	-1.0	-14.0	5.595238	-26.862144	2.302341	-15.53584	-31.388342	112000	1.0204315e-07	1.3270273	-0.010796149	-0.8174262	0.15385097	0.015062294	0.06875	36.0	617.6709420681
28	-5.7399426	2.616792	-1.0	-14.0	5.7399426	-27.66985	2.247607	-17.767664	-32.094116	116000	7.9989434e-08	1.2047424	-0.012453206	-0.73978806	0.15499826	0.015020914	0.0725	36.0	640.3988978862762
29	-5.673759	2.5607414	-1.0	-14.0	5.673759	-28.410425	2.272158	-18.384747	-32.856575	120000	-1.9311905e-08	1.3210487	-0.013004856	-0.78038913	0.1484087	0.015123835	0.075	42.0	662.9239721298218
30	-5.534626	2.5218258	-1.0	-14.0	5.534626	-29.180017	2.277295	-19.417686	-33.687847	124000	2.336502e-08	1.1777835	-0.010017301	-0.74470735	0.15236957	0.015008936	0.06125	31.0	686.2021360397339
31	-5.71	2.483123	-1.0	-13.0	5.71	-29.84731	2.2378688	-18.763952	-34.420902	128000	-5.9485437e-08	1.0715064	-0.010033316	-0.68556863	0.14582896	0.015196755	0.05975	29.0	708.4124448299408
32	-5.789855	2.4120858	-1.0	-14.0	5.789855	-30.418604	2.2478442	-21.910828	-34.970142	132000	-6.93202e-08	1.2254773	-0.008695932	-0.770236	0.15247194	0.0153059885	0.076	18.0	730.3633708953857
33	-5.670922	2.553722	-1.0	-14.0	5.670922	-31.07738	2.2814915	-21.077606	-35.649395	136000	4.4941903e-08	0.93255246	-0.007392042	-0.59554017	0.14284405	0.015573695	0.0565	13.0	752.7669901847839
34	-5.583799	2.4834569	-1.0	-14.0	5.583799	-31.801054	2.254543	-22.07171	-36.117474	140000	-5.1498414e-08	1.0847304	-0.014996379	-0.7235242	0.14229691	0.01533088	0.07725	45.0	775.5957839488983
