Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
27	-5.0352645	1.9851503	-1.0	-14.0	5.0352645	-30.141775	2.2375531	-7.701474	-32.972267	112000	3.004074e-08	2.4708896	-0.0073084915	-1.7516208	nan	0.015367267	0.0595	6.0	660.7262327671051
28	-5.0697083	2.0473378	-1.0	-14.0	5.0697083	-30.703568	2.8199608	-3.0604806	-33.80114	116000	-2.8610229e-08	2.8646986	-0.019797804	-1.9405301	nan	0.015221102	0.07525	66.0	685.6584887504578
29	-5.203125	2.2748377	-1.0	-14.0	5.203125	-30.544859	4.4666348	-4.368382	-34.65253	120000	-2.2172928e-08	3.690494	-0.015203985	-2.0224383	nan	0.01629236	0.082	7.0	708.9062237739563
30	-5.536011	2.6685724	-1.0	-14.0	5.536011	-29.884125	6.0429826	-1.310462	-35.53413	124000	1.502037e-08	5.9795375	-0.018806359	-3.4266212	nan	0.017616257	0.094	6.0	731.8604938983917
31	-5.791304	2.872142	-1.0	-15.0	5.791304	-29.662907	6.9387264	-2.969714	-36.20271	128000	4.2915342e-09	5.6892676	-0.01616062	-3.2794547	nan	0.015785318	0.07075	12.0	753.192370891571
32	-6.003003	3.0264087	-1.0	-15.0	6.003003	-29.771572	7.165292	-3.968217	-37.171097	132000	4.768372e-10	4.1948457	-0.023278816	-2.2708416	nan	0.015072744	0.082	70.0	774.8428170681
33	-5.787265	3.0078835	-1.0	-17.0	5.787265	-30.206795	7.340661	-1.2878585	-37.974983	136000	1.7285346e-09	3.8526196	-0.020780493	-2.2151997	nan	0.015091889	0.07525	48.0	798.4468398094177
34	-6.0060062	3.0960538	-1.0	-16.0	6.0060062	-30.432138	7.7351317	0.877833	-38.641575	140000	-7.152557e-09	6.55859	-0.023179872	-3.5946352	nan	0.015011206	0.08025	48.0	820.6495990753174
35	-5.92	2.9723866	-1.0	-15.0	5.92	-31.329336	7.4143615	-4.368655	-39.41217	144000	2.002716e-08	3.1728694	-0.0220687	-1.7970186	nan	0.014553026	0.078	79.0	844.2585198879242
36	-5.8808823	3.0417082	-1.0	-16.0	5.8808823	-32.07494	7.657003	-1.1624775	-40.023037	148000	1.078844e-08	4.4265475	-0.02249422	-2.316446	nan	0.015170559	0.08075	57.0	866.4899117946625
37	-6.0120482	3.118615	-1.0	-18.0	6.0120482	-32.349663	7.8421373	-5.1244	-40.85422	152000	5.4836273e-09	4.6917996	-0.014225727	-2.6083875	nan	0.016578846	0.06325	7.0	888.4025599956512
38	-6.079027	3.2695265	-1.0	-17.0	6.079027	-32.074783	8.961947	-2.4052002	-41.654377	156000	1.2397766e-08	6.0369873	-0.013782102	-3.3945901	nan	0.015106451	0.07725	6.0	909.5618939399719
39	-6.0515933	3.3991532	-1.0	-17.0	6.0515933	-32.391483	9.58834	-4.824521	-42.38053	160000	5.6028364e-09	6.419091	-0.020065483	-3.3608801	nan	0.015026032	0.07575	26.0	931.161456823349
