Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
10	-5.270092	2.3240824	-1.0	-15.0	5.270092	-22.057234	2.541117	-11.443686	-25.604986	44000	-2.2172928e-08	3.2353833	-0.029026415	-2.0722055	nan	0.015071914	0.1485	34.0	194.85575413703918
11	-5.0530972	2.2998295	-1.0	-13.0	5.0530972	-23.225355	2.5545557	-12.864152	-26.925455	48000	-6.341934e-08	2.6432197	-0.026535343	-1.7100723	nan	0.015152372	0.14875	27.0	214.35866713523865
12	-5.1034484	2.189205	-1.0	-13.0	5.1034484	-24.208899	2.671456	-13.026076	-28.129578	52000	-8.21352e-08	2.5197008	-0.0225422	-1.6091356	nan	0.015072881	0.09175	21.0	233.51145911216736
13	-5.1150894	2.130536	-1.0	-12.0	5.1150894	-25.414904	2.5628562	-14.2552185	-29.24948	56000	7.43866e-08	2.7271543	-0.024444357	-1.8484397	nan	0.015444376	0.131	21.0	253.4433569908142
14	-4.783493	2.0378628	-1.0	-12.0	4.783493	-26.73565	2.7057395	-16.683048	-30.495613	60000	1.4305114e-08	2.2752542	-0.03281044	-1.4852767	nan	0.015146078	0.14525	49.0	275.0775771141052
15	-4.6901407	1.9906464	-1.0	-13.0	4.6901407	-27.77782	2.6610482	-18.01066	-31.774714	64000	-8.606911e-08	2.0495982	-0.032568946	-1.3854094	nan	0.015025811	0.14	74.0	296.84361815452576
16	-4.538025	1.833283	-1.0	-11.0	4.538025	-28.930965	2.8035607	-18.205349	-33.022892	68000	-6.8306925e-08	1.6021385	-0.03170219	-1.0889652	nan	0.015002264	0.11275	73.0	327.95373010635376
17	-4.5472126	1.9245706	-1.0	-13.0	4.5472126	-29.821394	2.81177	-19.438784	-34.176384	72000	-7.522106e-08	1.8631114	-0.027840488	-1.2241664	nan	0.01504758	0.11575	59.0	350.31788086891174
18	-4.6457605	1.8450288	-1.0	-13.0	4.6457605	-30.677597	2.9283972	-19.612118	-35.297527	76000	-7.104874e-08	1.540111	-0.031157147	-1.025797	nan	0.012414694	0.11325	79.0	372.727863073349
19	-4.5420456	1.6964012	-1.0	-11.0	4.5420456	-31.6775	2.9827259	-22.116596	-36.29992	80000	-1.4781952e-08	1.4914732	-0.028881978	-0.993867	nan	0.013462159	0.0965	79.0	395.66285610198975
20	-4.3934064	1.6939325	-1.0	-11.0	4.3934064	-32.511356	2.9527304	-22.825037	-37.353584	84000	-2.4318695e-08	1.3297728	-0.026870215	-0.83545053	nan	0.013819495	0.09425	79.0	418.3297789096832
21	-4.3329716	1.69239	-1.0	-10.0	4.3329716	-33.44043	2.9992974	-23.600458	-38.263634	88000	2.5272369e-08	1.2772348	-0.025833774	-0.8828205	nan	0.0150291445	0.09625	54.0	442.83480405807495
22	-4.39934	1.7272933	-1.0	-14.0	4.39934	-34.279133	3.0233305	-24.658463	-39.318108	92000	5.5789947e-08	1.2533468	-0.027470427	-0.8406176	nan	0.015070836	0.09925	58.0	467.77731108665466
23	-4.347826	1.6741954	-1.0	-12.0	4.347826	-35.021046	3.1102083	-25.418976	-40.269135	96000	-3.0994414e-08	1.2390181	-0.028794743	-0.7968036	nan	0.012731012	0.09375	79.0	491.7168080806732
24	-4.5409093	1.6301588	-1.0	-11.0	4.5409093	-35.824024	3.1985548	-25.782278	-41.23301	100000	3.6239623e-08	1.1942075	-0.022108687	-0.79834646	nan	0.01512694	0.095	30.0	514.452653169632
25	-4.4609375	1.6891965	-1.0	-13.0	4.4609375	-36.74185	3.2681358	-27.405588	-42.18644	104000	-5.722046e-09	1.1339109	-0.028210891	-0.7303566	nan	0.015038353	0.094	58.0	538.3947510719299
26	-4.3060346	1.6831717	-1.0	-10.0	4.3060346	-37.26528	3.278777	-28.105995	-43.133907	108000	4.887581e-08	1.1699601	-0.025207626	-0.7447636	nan	0.015113876	0.08975	52.0	561.2769448757172
27	-4.3789706	1.7046025	-1.0	-11.0	4.3789706	-38.205265	3.3460891	-27.982382	-44.09128	112000	6.2942505e-08	1.0344884	-0.02708891	-0.6977585	nan	0.01503254	0.093	62.0	584.2085521221161
28	-4.3635373	1.6879816	-1.0	-10.0	4.3635373	-38.901367	3.3565633	-28.799543	-44.896484	116000	4.2676927e-08	1.0351775	-0.016775496	-0.6993242	nan	0.015543551	0.085	19.0	606.8171720504761
29	-4.4681563	1.641243	-1.0	-10.0	4.4681563	-39.564953	3.374702	-30.84625	-45.724426	120000	9.10759e-08	0.94957215	-0.028248405	-0.6290333	nan	0.015062219	0.10075	70.0	629.392884016037
30	-4.558723	1.7172496	-1.0	-12.0	4.558723	-40.371746	3.5317218	-30.680056	-46.51915	124000	-1.5735626e-08	1.140282	-0.025925416	-0.7419685	nan	0.015055745	0.097	60.0	652.0686411857605
31	-4.3562093	1.6563469	-1.0	-13.0	4.3562093	-41.106842	3.5060368	-31.59123	-47.515774	128000	-1.4305114e-08	0.98276865	-0.019584915	-0.63514024	nan	0.015223294	0.082	35.0	675.10098695755
32	-4.4052863	1.7291408	-1.0	-12.0	4.4052863	-41.763134	3.567206	-28.906157	-48.355236	132000	7.4863436e-08	0.9650366	-0.027051434	-0.63290024	nan	0.015057731	0.0905	63.0	698.1775779724121
33	-4.4444447	1.7256955	-1.0	-11.0	4.4444447	-42.441998	3.583831	-31.794725	-49.25666	136000	3.2663344e-08	0.8890727	-0.026926365	-0.58404744	nan	0.0150894625	0.0865	60.0	720.6751160621643
34	-4.4154696	1.7481745	-1.0	-10.0	4.4154696	-43.21079	3.5993025	-34.388386	-50.02548	140000	6.484986e-08	0.93790835	-0.028399074	-0.6138805	nan	0.015037861	0.08775	75.0	743.4300339221954
35	-4.5483503	1.6734884	-1.0	-11.0	4.5483503	-43.73642	3.7049592	-35.4426	-50.78657	144000	3.4332274e-08	0.7816154	-0.026614053	-0.5192038	nan	0.015057737	0.091	71.0	765.818962097168
36	-4.509583	1.7542568	-1.0	-14.0	4.509583	-44.598804	3.8106084	-34.373043	-51.475708	148000	7.152557e-09	0.93042755	-0.029450258	-0.6322291	nan	0.015022849	0.10875	68.0	788.0868511199951
37	-4.41768	1.7234545	-1.0	-11.0	4.41768	-45.05318	3.7539713	-36.03141	-52.582333	152000	-7.5817105e-08	0.84752595	-0.007771806	-0.567624	nan	0.015103028	0.086	6.0	810.3482429981232
38	-4.424779	1.6831034	-1.0	-13.0	4.424779	-45.841843	3.7629323	-35.926468	-53.361206	156000	1.7642975e-08	0.67043626	-0.026343694	-0.46039432	nan	0.014316431	0.08375	79.0	833.8717720508575
39	-4.4052863	1.7342287	-1.0	-10.0	4.4052863	-46.588177	3.8275692	-36.308033	-54.09128	160000	-1.4841556e-08	0.7841517	-0.026632614	-0.5360099	nan	0.014445112	0.0925	79.0	857.1393330097198
40	-4.5288787	1.6839842	-1.0	-11.0	4.5288787	-46.999847	3.798433	-38.415512	-54.9881	164000	-4.148483e-08	0.73366773	-0.025475077	-0.4869174	nan	0.015222021	0.08825	65.0	879.7596271038055
41	-4.502252	1.6391864	-1.0	-10.0	4.502252	-47.773975	3.9422102	-38.245823	-55.682735	168000	9.846687e-08	0.80312395	-0.021175731	-0.5300685	nan	0.015058529	0.0775	37.0	902.5068628787994
42	-4.3572984	1.6438988	-1.0	-12.0	4.3572984	-48.382744	3.8870914	-39.216076	-56.459827	172000	-2.336502e-08	0.5684799	-0.024693258	-0.38169044	nan	0.015036239	0.08825	54.0	926.1442461013794
43	-4.3106794	1.6377835	-1.0	-9.0	4.3106794	-48.91937	3.890735	-39.58923	-57.15333	176000	-8.392334e-08	0.6930341	-0.02590856	-0.4813404	nan	0.0133563345	0.0905	79.0	950.199068069458
44	-4.385291	1.6498555	-1.0	-11.0	4.385291	-49.572468	3.9436474	-40.18397	-57.947327	180000	1.9073487e-07	0.7119526	-0.016897315	-0.4762598	nan	0.015152239	0.05775	21.0	973.783830165863
45	-4.321081	1.6543599	-1.0	-10.0	4.321081	-50.21975	3.8314884	-41.68184	-58.726723	184000	-6.1273575e-08	0.5580617	-0.022518603	-0.3816461	nan	0.015179715	0.08825	36.0	996.1374831199646
46	-4.484305	1.622702	-1.0	-10.0	4.484305	-50.697056	3.9228725	-42.531162	-59.275703	188000	-2.6702882e-08	0.5552376	-0.025429253	-0.38952255	nan	0.012811225	0.0835	79.0	1019.2165060043335
47	-4.3986783	1.6175246	-1.0	-11.0	4.3986783	-51.41551	4.022273	-41.948093	-59.835175	192000	5.722046e-09	0.5379756	-0.02392347	-0.36875546	nan	0.010075357	0.07625	79.0	1042.8898429870605
48	-4.3010755	1.6156821	-1.0	-11.0	4.3010755	-51.761227	3.9207199	-42.390697	-60.551575	196000	7.43866e-08	0.5331156	-0.024047744	-0.3619691	nan	0.0150161395	0.086	62.0	1066.0795390605927
49	-4.3383946	1.616221	-1.0	-10.0	4.3383946	-52.411674	3.9334052	-43.019444	-61.157085	200000	1.11579894e-07	0.49511838	-0.016451117	-0.33689135	nan	0.015281515	0.077	20.0	1088.5546271800995
50	-4.3257575	1.6918914	-1.0	-10.0	4.3257575	-53.091404	3.975277	-42.552998	-61.691402	204000	-1.1658668e-07	0.5229266	-0.019600434	-0.36343163	nan	0.015723623	0.0865	22.0	1111.1179370880127
51	-4.442222	1.6786224	-1.0	-12.0	4.442222	-53.54595	3.9130156	-45.08638	-62.423794	208000	-8.511543e-08	0.5104872	-0.019997554	-0.35042337	nan	0.0152793825	0.07275	28.0	1134.0044722557068
52	-4.426357	1.6467872	-1.0	-11.0	4.426357	-54.053032	3.9984832	-44.888706	-62.980145	212000	-1.1992455e-07	0.53690785	-0.019430017	-0.37757158	nan	0.0151387025	0.07475	35.0	1156.656163930893
53	-4.263326	1.6022233	-1.0	-12.0	4.263326	-54.666832	4.0183077	-45.525093	-63.606934	216000	6.198883e-09	0.4922526	-0.016076513	-0.33952808	nan	0.015344202	0.0715	20.0	1179.9552290439606
54	-4.2735043	1.6434221	-1.0	-11.0	4.2735043	-55.04158	4.008305	-45.883266	-64.36595	220000	-6.6280364e-08	0.46735284	-0.019495955	-0.3197945	nan	0.015090046	0.0805	29.0	1203.6348729133606
