Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
27	45.66289	5.5143175	54.981457	41.075943	822.75	-40.710213	0.037120685	-40.442204	-40.724712	112000	1.5735626e-08	1076.6022	-0.0087115485	-47.134644	1.0834745	0.0073431646	0.09475	79.0	96.57839488983154
28	21.79501	71.32197	120.66712	-63.56967	649.0	-39.515488	0.03804099	-39.08411	-39.5291	116000	-3.4570693e-09	1804.5404	-0.009635892	-34.72473	1.1047173	0.007081307	0.1595	79.0	101.84346985816956
29	47.384163	48.719307	123.152954	0.13096197	772.2	-38.38056	0.06518736	-37.80582	-38.403656	120000	8.5830685e-09	2704.579	-0.005641302	-98.94165	0.99776894	0.008566453	0.0925	79.0	106.88176703453064
30	28.680578	79.008965	151.61507	-68.78199	725.2	-36.53188	0.15257679	-35.184162	-36.587162	124000	1.37090685e-08	3245.931	-0.006671821	-45.063477	0.9824177	0.006763712	0.08175	79.0	111.79579782485962
31	8.250771	64.666336	57.06468	-119.057495	790.8	-35.176323	0.20894185	-33.389023	-35.26485	128000	-8.106232e-09	2280.618	-0.0076275575	-11.996338	1.0276829	0.0059539154	0.09725	79.0	117.77056908607483
32	56.900932	42.401417	107.23699	-3.1520548	929.5	-34.736725	0.034481436	-34.438038	-34.75255	132000	-4.7922136e-08	2231.4792	-0.006354954	-145.55249	0.98321414	0.0075617856	0.07375	79.0	124.62438893318176
33	34.258434	99.6214	183.78625	-97.55281	736.4	-32.429733	0.04728405	-31.438158	-32.456036	136000	-1.7881393e-09	5575.4585	-0.006634973	-106.83447	0.98180413	0.011263883	0.12375	79.0	130.11155796051025
34	67.40552	37.987007	99.33444	3.6783404	1000.0	-30.324188	0.086869255	-29.519382	-30.367306	140000	-3.3557416e-08	1042.4374	-0.007840267	-46.301025	0.9317597	0.009502687	0.105	79.0	135.83612513542175
35	55.40713	93.844795	204.43776	-55.359676	838.5	-28.90666	0.099658355	-28.324392	-28.963343	144000	1.7166137e-08	3504.0225	-0.0053949575	-1511.6011	0.9356376	0.0083146505	0.08	79.0	142.0619180202484
36	81.02985	43.79154	137.01303	36.877037	905.75	-8.124234	14.123074	22.858845	-25.360233	148000	1.502037e-08	2836.7417	-0.00612417	-1964.8125	0.9684176	0.005007929	0.0795	79.0	148.04017186164856
37	-41.25478	64.8273	37.911007	-131.29666	941.0	24.998678	0.59884715	25.624022	22.336428	152000	3.695488e-09	3839.1785	-0.0056774924	-1979.8942	1.0014744	0.004614381	0.09475	79.0	153.15968704223633
38	-0.4655912	44.68511	44.189426	-72.28641	903.0	-14.973199	11.501522	20.067036	-24.357069	156000	-4.2915342e-09	1941.0125	-0.007983908	-727.75244	0.94848955	0.009224926	0.08725	79.0	158.42574191093445
39	-22.631754	57.299603	31.237558	-118.52564	982.75	-20.310738	4.490333	5.6955023	-23.97242	160000	8.046627e-09	1146.3114	-0.0035358113	-24.055786	0.9667455	0.007622522	0.0535	79.0	165.31065201759338
